name,num_workers,outer,inner,N,nnz,nlevels,sd,mflops,sum
parabolic_fem,5,30,625,525825,2100225,7,10.7787631177,4270.17159901,52675
utm1700b,5,30,1000,1700,11548,315,1.33457023169,226.253084244,29996
utm300,5,30,50000,300,1644,67,0.679621673249,128.057142857,44099
utm3060,5,30,1000,3060,22672,517,0.756763324287,282.269692924,53445
utm5940,5,30,1000,5940,45175,957,0.787095035412,327.763396324,45693
Baumann,5,30,2500,112211,434221,201,6.08973257748,3757.35839682,None
chem_master1,5,30,500,40401,120801,401,8.09025043525,1280.44760289,None
G3_circuit,5,30,25,1585478,4623152,2594,11.902029327,2313.98288361,None
G2_circuit,5,30,2500,150102,438388,733,4.03943304221,1937.52177468,None
invextr1_new,5,30,500,30412,905101,300,7.86538168313,3813.29095843,None
mixtank_new,5,30,25,29957,1012499,579,32.917579326,3110.77079002,4391
Dubcova1,5,30,500,16129,134569,706,3.32038113573,934.532134942,25274
Dubcova2,5,30,500,65025,547625,1634,3.19643503114,1488.33429645,5419
Dubcova3,5,30,25,146689,1891666,3266,35.6566768918,1907.33024476,55926
TSOPF_FS_b9_c6,5,30,12500,14454,86625,11,7.61113149433,4717.83394074,53756
TSOPF_FS_b162_c1,5,30,2500,10798,313606,61,8.92190943083,4964.1415226,55647
TSOPF_FS_b9_c1,5,30,25000,2454,14655,11,8.3172687284,2638.11394892,52523
TSOPF_RS_b39_c30,5,30,125,60098,1020040,106,20.8925971886,3803.75640369,32137
TSOPF_FS_b39_c7,5,30,2500,28216,389697,34,5.99828988564,5260.8413484,64654
TSOPF_FS_b300_c1,5,30,125,29214,2225387,154,27.8114359363,5240.47092288,None
TSOPF_RS_b300_c1,5,30,25,14538,1458648,112,105.185647624,3936.83273056,38044
TSOPF_RS_b162_c3,5,30,500,15374,594088,114,12.0988305512,3770.25932276,8858
TSOPF_FS_b39_c30,5,30,125,120216,1665737,34,130.125565173,5051.26572987,62844
TSOPF_RS_b300_c2,5,30,125,28338,2914479,112,9.67376408739,3815.52797755,29097
TSOPF_RS_b2383,5,30,25,38120,16124919,64,10.0059233897,4371.04912249,10399
TSOPF_RS_b39_c7,5,30,500,14098,238270,106,18.0926907749,3220.34818942,29636
TSOPF_RS_b678_c2,5,30,25,35696,8744077,62,19.6407045827,4087.86492817,62336
TSOPF_RS_b2383_c1,5,30,25,38120,16124919,64,11.1521732828,4368.6778481,10889
TSOPF_FS_b39_c19,5,30,125,76216,1055457,34,28.1222285729,5403.76593484,16933
TSOPF_RS_b162_c4,5,30,2500,20374,791563,114,1.84326693455,3903.36696973,22676
TSOPF_RS_b300_c3,5,30,25,42138,4370310,112,33.9891464995,3846.61645047,37424
TSOPF_RS_b678_c1,5,30,25,18696,4375247,62,36.6697721278,4007.86321909,64282
TSOPF_FS_b300_c2,5,30,25,56814,4433209,154,63.3824452061,5298.478749,None
TSOPF_FS_b300,5,30,125,29214,2225387,154,24.5310819062,5225.60668137,32204
TSOPF_FS_b162_c3,5,30,2500,30798,927486,61,3.54402897687,5545.95038307,23868
TSOPF_RS_b39_c19,5,30,2500,38098,646150,106,2.63153673406,3764.86491895,34546
TSOPF_RS_b162_c1,5,30,500,5374,199138,114,16.0862779209,2973.52674067,23505
TSOPF_RS_b2052_c1,5,30,25,25626,6733882,61,20.1445180246,4143.69235512,11611
TSOPF_RS_b9_c6,5,30,5000,7224,46858,206,2.67784013145,1137.15487773,60591
TSOPF_FS_b162_c4,5,30,125,40798,1234696,61,52.6235240529,5486.28162651,59365
TSOPF_FS_b300_c3,5,30,25,84414,6641591,154,21.0725664019,5316.36734694,None
twotone,5,30,500,120750,734744,1695,2.56199333888,1723.99403494,None
onetone2,5,30,500,36057,160893,562,4.51545601179,1148.42845659,None
onetone1,5,30,500,36057,217385,862,3.12198198012,1147.92610365,None
pre2,5,30,125,659033,3718410,610,8.60259358994,4012.10753749,None
m3plates,5,30,25000,11107,11107,1,59.4362006475,1726.47668394,53390
k3plates,5,30,100,11107,195017,1182,7.46421870737,877.823166023,None
qa8fk,5,30,2500,66127,863353,382,2.00256213766,4154.07841633,8427
qa8fm,5,30,2500,66127,863353,382,1.97381500188,4148.1289968,43747
viscoplastic1,5,30,25000,4326,39566,2,107.871867731,3919.82812827,9453
viscoplastic2,5,30,2500,32769,208544,2,9.97425462065,4924.64120964,57738
c-65,5,30,2500,48066,204247,2,7.08807405184,3990.56687334,6141
c-37,5,30,25000,8204,41440,2,2.41109807461,2838.24051082,22601
c-38,5,30,25000,8127,42908,2,5.3175935288,3836.87277756,36594
c-53,5,30,2500,30235,192687,2,97.6614021088,4871.14575713,62161
c-44,5,30,25000,10728,47864,2,3.96350936147,3518.60028701,3613
c-50,5,30,2500,22401,101323,2,12.4136362279,3748.85607321,30312
c-25,5,30,25000,3797,26716,2,5.10419338081,2866.20341854,7001
c-46,5,30,12500,14913,72655,2,10.4390939329,4781.35083602,60503
c-45,5,30,12500,13206,93829,2,6.03684689153,5386.53766982,16476
c-18,5,30,125000,2169,8657,2,22.0764062074,2771.91419786,43663
c-35,5,30,25000,6537,34714,2,4.53866784681,3270.34944186,28655
c-33,5,30,25000,6317,31220,2,4.19763104499,3196.07061503,18908
c-48,5,30,12500,18354,92217,2,3.16236942151,3428.19397809,53372
c-56,5,30,2500,35910,208075,2,5.42229616835,3559.8551991,16234
c-42,5,30,12500,10471,60378,2,6.05395498598,3855.75936976,60759
c-21,5,30,25000,3509,17827,2,37.0749624392,4180.46644703,20769
c-27,5,30,25000,4563,17745,2,37.3484278688,3414.58118652,51987
c-26,5,30,25000,4307,19422,2,26.7513026519,3695.64131831,20890
c-20,5,30,25000,2921,11683,2,176.324954889,3148.61396304,18051
c-24,5,30,25000,4119,19909,2,14.5999367464,4260.7017823,16925
c-31,5,30,25000,5339,41955,2,5.98960638388,4211.56732419,6980
c-67,5,30,2500,57975,294102,2,4.92333619272,3616.51282284,45209
c-40,5,30,25000,9941,45721,2,5.41224091609,3846.8061674,26202
c-36,5,30,25000,7479,36710,2,8.13589907863,4267.47346622,36297
c-28,5,30,25000,4598,17594,2,23.2545862052,2877.16328066,24947
c-47,5,30,2500,15343,113372,2,23.0709059518,3676.11291444,43704
c-64b,5,30,2500,51035,379318,2,5.99752726936,4835.54214123,46386
c-39,5,30,12500,9271,62929,2,6.2293747369,4034.33837778,20490
c-54,5,30,2500,31793,208890,2,6.33596244572,4406.91505556,48836
c-51,5,30,2500,23196,113122,2,7.79020860415,3548.9629457,38461
c-22,5,30,25000,3792,16331,2,29.6104237367,3661.22759554,35888
c-34,5,30,25000,6611,35472,2,3.69182692083,3450.35397597,65063
c-23,5,30,25000,3969,17524,2,17.0279390615,3968.88302401,35352
c-64,5,30,2500,51035,379510,2,7.39651215619,4843.46209979,55593
c-66,5,30,2500,49989,247421,2,9.11935968689,4178.33124609,55623
c-52,5,30,2500,23948,113328,2,14.3442350641,3407.23890632,34914
c-73b,5,30,12500,169422,724348,2,3.16560315724,4240.68729282,43020
c-big,5,30,625,345241,1343050,2,4.42901873684,4021.54171248,61002
c-49,5,30,12500,21132,89086,2,3.22420539879,3380.98518774,26023
c-62,5,30,2500,41731,300536,2,5.13901940827,3430.69798822,57888
c-43,5,30,12500,11125,67392,2,8.4266510468,4622.42075359,6510
c-73,5,30,12500,169422,724348,2,2.77619406495,4218.79616927,3014
c-61,5,30,2500,43618,176817,2,6.38972635393,3417.78627076,26338
c-32,5,30,25000,5975,30223,2,5.907216484,3784.1098555,15333
c-57,5,30,2500,37833,220603,2,17.0618707924,4933.62279843,31231
c-29,5,30,25000,5033,24382,2,9.62724072449,4016.44011756,4123
c-30,5,30,25000,5321,35507,2,5.14554043294,3949.7955748,8740
c-41,5,30,12500,9769,55702,2,10.1072714921,4562.26059373,32252
c-66b,5,30,2500,49989,247420,2,7.22998447167,4191.96192989,40262
c-67b,5,30,2500,57975,294279,2,4.68072895982,3627.50455789,55378
c-19,5,30,25000,2327,12072,2,72.1912852211,2889.4137383,19592
c-60,5,30,2500,43640,171105,2,8.52842586754,3864.81705212,5020
hvdc1,5,30,12500,24842,92728,36,17.2993987358,2764.12345112,None
hvdc2,5,30,2500,189860,763622,159,3.40629326703,3455.65355199,None
tmt_unsym,5,30,5,917825,2751313,916791,0.317248729042,20.2330141218,None
t2em,5,30,5,921632,2756232,871133,0.152197896711,28.14274388,None
tmt_sym,5,30,5,726713,2903837,726235,0.507765995019,30.1326117898,None
vsp_south31_slptsk,5,30,2500,39668,229582,73,3.30364778353,3196.07882974,48993
vsp_bump2_e18_aa01_model1_crew1,5,30,2500,56438,357239,129,3.19395187385,3100.25755387,16328
ks2010,5,30,2500,238600,799499,27,2.99384842373,3209.89901214,None
333SP,5,30,5,3712815,14821448,28306,6.04622028453,1202.69392393,3747
fe_tooth,5,30,100,78136,530727,24095,0.117632499376,152.098685228,None
uk,5,30,5000,4824,11661,116,3.58260150246,431.792717087,15088
fe_rotor,5,30,500,99617,762048,1524,1.76773563666,1836.45767082,8797
hi2010,5,30,12500,25016,87079,20,2.5461886296,2821.80877901,None
delaunay_n20,5,30,25,1048576,4194262,788,13.1546333683,2586.91776316,39960
citationCiteseer,5,30,125,268495,1425142,102,10.8139727017,2547.81809211,56175
vsp_c-30_data_data,5,30,2500,11023,73207,319,0.938080495941,1004.48362845,None
delaunay_n23,5,30,25,8388608,33554392,2935,2.6589506589,1333.29696346,28895
m14b,5,30,125,214765,1893783,843,7.1021563374,2737.63869023,60093
data,5,30,1000,2851,17944,318,0.873844085605,311.37606032,None
fe_ocean,5,30,2500,143437,553030,248,2.03843955161,3472.4989178,None
vsp_model1_crew1_cr42_south31,5,30,2500,45101,235077,42,4.92326260556,3380.94972956,62479
coAuthorsCiteseer,5,30,125,227320,1041454,417,9.54751703113,2293.49208965,27731
rgg_n_2_15_s0,5,30,500,32768,193008,873,2.52775042066,963.228503908,49152
vsp_data_and_seymourl,5,30,2500,9167,65033,347,1.07769345342,843.559866034,None
luxembourg_osm,5,30,2500,114599,234265,427,1.24147009301,1548.79660424,37799
kron_g500-logn18,5,30,5,262144,10844830,1820,6.30534800431,1194.84289963,None
wi2010,5,30,2500,253096,857798,26,9.34309182536,3228.57184906,None
italy_osm,5,30,25,6686493,13700471,2977,6.6142808884,1651.51873605,969
hugetrace-00010,5,30,125,12057441,30139620,173,1.38688152081,969.763212581,64539
packing-500x100x100-b050,5,30,25,2145852,19634095,1747,10.6289217105,4717.34217215,None
me2010,5,30,2500,69518,237256,23,3.58951293029,3183.2477468,None
vsp_p0291_seymourl_iiasa,5,30,12500,10498,64366,52,1.49248965082,2109.6136461,17446
sc2010,5,30,2500,181908,628488,27,2.62669150536,3294.11692609,None
598a,5,30,2500,110971,852905,705,1.19425167019,2265.3104996,59600
vsp_msc10848_300sep_100in_1Kout,5,30,25,21996,1243024,210,167.107200545,4825.16710183,52020
delaunay_n14,5,30,2500,16384,65506,339,0.910555378875,845.339233038,15685
road_central,5,30,125,14081816,31015229,59,0.958383001007,895.352661299,53414
nm2010,5,30,2500,168609,584094,25,2.05905847004,3222.64647724,None
hugetric-00010,5,30,125,6592765,16478619,88,0.50043755408,860.324524879,47213
coAuthorsDBLP,5,30,125,299067,1276743,299,8.64842531084,2210.7926909,38728
fe_body,5,30,500,45087,208821,1504,1.25150425952,683.670785417,None
venturiLevel3,5,30,25,4026819,12081056,1547,6.7643833823,1742.81243508,None
vsp_finan512_scagr7-2c_rlfddd,5,30,2500,139752,691772,530,1.13291931716,2773.10264871,48379
mt2010,5,30,2500,132288,451622,39,4.54696895954,3153.79622559,None
pa2010,5,30,125,421545,1450776,29,14.7418525677,3057.20784024,None
rgg_n_2_18_s0,5,30,25,262144,1809427,2692,17.4801114717,1726.7026749,None
vsp_mod2_pgp2_slptsk,5,30,2500,101364,490732,64,11.1401460911,2862.05177124,13371
ma2010,5,30,2500,157508,545813,27,2.02375215003,3229.26250288,None
ak2010,5,30,2500,45292,153841,28,6.80815485236,3050.57355449,None
fe_sphere,5,30,2500,16386,65538,447,0.730302700594,704.080379799,45507
rgg_n_2_20_s0,5,30,25,1048576,7940196,5699,9.1124826799,2680.4486747,None
wv2010,5,30,2500,135218,466679,25,3.42742994601,3246.23101952,None
hugetrace-00000,5,30,25,4588484,11467617,172,4.93109464456,1461.97009137,34168
az2010,5,30,2500,241666,839713,26,1.57528543311,3044.55361681,None
delaunay_n16,5,30,2500,65536,262111,298,8.61804523156,2164.97482694,24622
id2010,5,30,2500,149842,513974,27,2.45615100231,3233.08541973,None
delaunay_n12,5,30,5000,4096,16360,189,1.59685198963,431.604342581,56219
vsp_barth5_1Ksep_50in_5Kout,5,30,2500,32212,134017,18,11.2371622222,3183.34233261,52045
belgium_osm,5,30,125,1441295,2991265,631,3.24332253932,1927.95553606,35825
delaunay_n19,5,30,125,524288,2097111,1062,2.39310383625,2479.23842551,50652
delaunay_n11,5,30,5000,2048,8175,215,1.45148145496,205.488505747,63813
preferentialAttachment,5,30,2500,100000,599985,64,15.1871002521,3933.70923136,3338
M6,5,30,25,3501776,14003712,2221,0.530682651078,1041.72963782,34852
rgg_n_2_19_s0,5,30,25,524288,3794054,3934,30.0430373024,2155.35598047,None
oh2010,5,30,125,365344,1249464,26,87.497309369,3072.55760369,None
mn2010,5,30,2500,259777,873328,25,1.6387309703,3193.74301916,None
al2010,5,30,2500,252266,867507,26,1.44146818748,3217.76909722,None
in2010,5,30,2500,267071,907929,24,0.895289960791,3192.40985544,None
vsp_vibrobox_scagr7-2c_rlfddd,5,30,2500,77328,512914,190,1.97405094015,3150.46501329,24384
delaunay_n13,5,30,5000,8192,32739,490,0.239704623087,372.196474206,62639
AS365,5,30,5,3799275,15167351,28974,2.73419208864,806.874934117,19817
kron_g500-logn17,5,30,5,131072,5245057,1361,19.0515504094,1422.94532967,None
il2010,5,30,125,451554,1533786,25,7.35389866729,2841.02736751,None
delaunay_n18,5,30,125,262144,1048540,458,13.2655168463,2766.79131484,22364
t60k,5,30,500,60005,149445,929,1.89531554989,871.207148067,2304
G_n_pin_pout,5,30,2500,100000,601198,665,1.95461784241,2333.34368121,46592
netherlands_osm,5,30,25,2216688,4657926,177,11.7335311747,1891.42912966,63512
germany_osm,5,30,25,11548845,23918026,957,4.56883189587,1281.4485945,58519
or2010,5,30,2500,196621,686377,29,2.37462194239,3259.67166771,None
144,5,30,125,144649,1219042,572,4.62359369801,2729.4132815,57673
hugetrace-00020,5,30,125,16002413,40001226,110,0.364976892652,887.348074086,1721
NACA0015,5,30,25,1039183,4154001,2404,56.0856454769,1791.52620769,17912
wa2010,5,30,2500,195574,669290,30,2.19559041335,3204.92934051,None
delaunay_n22,5,30,25,4194304,16777173,1084,3.70106773862,1685.55048224,34862
tx2010,5,30,125,914231,3142367,30,5.20769565447,2878.28873088,None
md2010,5,30,2500,145247,495436,24,3.77754370352,3250.40359779,None
ga2010,5,30,125,291086,1000114,24,15.9406279878,3182.36469712,None
ut2010,5,30,2500,115406,401439,28,2.81481501273,3204.49968925,None
ri2010,5,30,12500,25181,88056,23,2.51831889226,2703.30634761,None
fl2010,5,30,125,484481,1657628,31,13.969475118,3014.88391082,None
hugetric-00020,5,30,125,7122792,17803569,82,0.523839563024,850.035392843,10798
rgg_n_2_21_s0,5,30,25,2097152,16585147,8253,5.78055844559,3057.97880856,None
ar2010,5,30,2500,186211,638366,28,3.21815452821,3224.35839312,None
nd2010,5,30,2500,133769,446742,25,14.2494001386,3204.28663817,None
sd2010,5,30,2500,88360,293721,25,4.04051202293,3179.13623238,None
la2010,5,30,2500,204447,694764,26,4.04068445807,3271.05384219,None
rgg_n_2_16_s0,5,30,500,65536,407663,1268,1.48742933992,1149.16215388,None
fe_4elt2,5,30,1000,11143,43961,1142,0.519646186272,282.830304519,3062
ca2010,5,30,125,710145,2454828,27,9.34946094555,2789.75487157,None
vsp_c-60_data_cti_cs4,5,30,2500,85830,326910,318,8.44084126337,2185.4735276,None
NLR,5,30,25,4163763,16651739,2767,1.25780828898,957.493373494,37515
delaunay_n21,5,30,25,2097152,8388560,1325,4.93373026741,2208.62106319,61180
hugetric-00000,5,30,25,5824554,14558077,306,1.86306908099,1414.01165614,20247
va2010,5,30,2500,285762,986826,32,2.4181354715,3196.76136364,None
de2010,5,30,12500,24115,82143,17,2.4550009926,2788.25190961,None
vsp_sctap1-2b_and_seymourl,5,30,2500,40174,181005,52,3.41642689033,2765.54766269,1903
vt2010,5,30,2500,32580,110379,20,10.991100503,3043.6381281,None
tn2010,5,30,2500,240116,837099,25,9.16450443509,3263.52975089,None
caidaRouterLevel,5,30,2500,192244,801310,137,0.724424069454,2302.47926689,38401
ne2010,5,30,2500,193352,650279,27,2.10270167277,3227.75488786,None
smallworld,5,30,100,100000,599998,82392,0.0426918277539,48.726290144,None
ky2010,5,30,2500,161672,555561,25,2.89379897345,3251.09574031,None
ct2010,5,30,2500,67578,235754,20,6.1098563351,3181.55324512,None
kron_g500-logn16,5,30,25,65536,2521607,1002,8.96891950972,1677.11522911,None
wy2010,5,30,2500,86204,299997,26,22.410892258,3229.21729657,None
nh2010,5,30,2500,48837,166112,19,7.83630919831,3152.01319887,None
co2010,5,30,2500,201062,688349,27,1.93829559288,3243.3127345,None
rgg_n_2_17_s0,5,30,500,131072,859825,1836,0.987490519902,1388.53621584,None
ok2010,5,30,2500,269118,906192,23,2.84898587242,3198.6113414,None
mi2010,5,30,125,329885,1118930,24,19.6398836357,3123.04943256,None
cs4,5,30,12500,22499,66357,25,2.23335562043,2341.14789849,15579
coPapersCiteseer,5,30,5,434102,16470822,8087,15.3244121961,2243.9628624,None
delaunay_n15,5,30,500,32768,131042,393,2.56951084267,1274.44979622,24012
vsp_befref_fxm_2_4_air02,5,30,2500,14109,112333,34,6.61575405331,3415.91499027,62049
ny2010,5,30,125,350169,1204941,30,19.0151154992,3104.47096061,None
nc2010,5,30,2500,288987,997297,28,1.853893306,3219.42228318,None
nj2010,5,30,2500,169588,584544,24,4.53453792874,3293.75192232,None
nv2010,5,30,2500,84538,293037,30,5.04020890963,3112.81032771,None
kron_g500-logn19,5,30,25,524288,22305075,2437,1.1156994367,1069.04188626,None
cti,5,30,12500,16840,65072,71,4.11812690112,2259.5724314,64128
delaunay_n10,5,30,5000,1024,4080,111,0.963701645611,201.733886167,19088
great-britain_osm,5,30,25,7733822,15890339,935,2.58298318429,1404.27797244,12259
mo2010,5,30,125,343565,1171849,27,16.3189240256,3095.54219975,None
auto,5,30,125,448695,3763306,354,4.94586077348,2922.50481722,1600
vsp_bcsstk30_500sep_10in_1Kout,5,30,125,58348,2074926,142,23.1243989387,4632.59057971,14981
chesapeake,5,30,50000,39,209,8,0.544128566764,107.997720365,56802
wing,5,30,2500,62032,183576,13,35.7186373291,3055.68166644,49914
hugebubbles-00000,5,30,25,18318143,45788224,520,0.424565103237,1134.05289583,5048
coPapersDBLP,5,30,5,540486,15786215,8647,12.1485188967,2118.70350478,5888
ia2010,5,30,2500,216007,726592,21,3.27292436583,3269.61045139,None
ms2010,5,30,2500,171778,591768,31,1.64247797971,3239.07670636,None
wing_nodal,5,30,12500,10937,86425,65,1.47116760542,2379.11425885,42271
delaunay_n17,5,30,500,131072,524248,910,1.86510655625,1820.28571429,57990
asia_osm,5,30,25,11950757,24662360,4283,1.86650446481,1424.67457433,12160
n3c6-b1,5,30,250000,105,294,3,0.859061904725,225.546354523,27185
ch5-5-b3,5,30,250000,600,1801,5,6.89287724076,798.942549945,43925
m133-b3,5,30,2500,200200,586229,8,3.51352533617,4151.87325628,33685
shar_te2-b3,5,30,2500,200200,589261,8,3.16583531157,4186.11079416,43396
n3c6-b7,5,30,25000,6435,32175,3,32.9090731942,3802.85851865,39366
ch7-8-b5,5,30,2500,141120,564618,9,4.76491308794,4578.56789818,6678
struct3,5,30,500,53570,613632,979,2.58355157419,2037.66319444,None
3dtube,5,30,5,45330,1629474,11632,9.42632150163,894.327829314,None
gearbox,5,30,5,153746,4617075,4586,60.8548002398,2480.98469945,None
cfd1,5,30,500,70656,948118,4340,0.631411874773,1015.60286318,57746
cfd2,5,30,25,123440,1604423,4344,10.3487032973,1401.60781345,31252
struct4,5,30,500,4350,121074,230,6.94838341556,1285.39459459,13824
graham1,5,30,500,9035,132371,572,2.7594916272,1021.73814598,None
rma10,5,30,5,46835,1190730,7783,21.8100465071,888.816624365,None
Pres_Poisson,5,30,100,14822,365313,1854,5.68560074955,1050.0792176,51938
comsol,5,30,5000,1500,49560,133,2.39314284717,1275.96723597,16178
GD06_theory,5,30,50000,101,291,20,0.604234103411,57.316491897,64257
GD99_b,5,30,50000,64,189,19,0.152136601102,45.7192778101,44815
HEP-th-new,5,30,2500,27770,276103,183,3.17300685769,2897.86340529,60859
GD06_Java,5,30,25000,1538,8094,18,32.6281444426,1231.64443448,61367
GD98_c,5,30,250000,112,280,7,1.02525317929,141.999830953,5132
GD97_b,5,30,50000,47,179,18,0.265426725891,46.9268685243,31585
Kohonen,5,30,125000,4470,4597,3,2.40196786105,1137.18063936,45073
GD00_a,5,30,250000,352,434,4,1.01939761131,203.07498557,28451
GD01_b,5,30,100000,18,31,3,1.26592785511,33.4855403349,25607
EVA,5,30,125000,8497,9687,4,0.83760056425,1443.28756944,31976
USAir97,5,30,5000,332,2458,71,0.92112190229,189.892294946,7872
Erdos02,5,30,25000,6927,15399,14,3.31242580502,1990.13450422,53154
Erdos982,5,30,25000,5822,13197,18,4.74701671871,1606.18363523,25586
yeast,5,30,25000,2361,9007,70,1.43949016233,561.871829233,47736
California,5,30,25000,9664,19751,9,4.64512409714,2432.18128464,33415
GD01_c,5,30,500000,33,33,1,0.473352398897,43.231441048,13089
Ragusa16,5,30,100000,24,66,8,0.420329917566,35.9321282023,50443
GlossGT,5,30,250000,72,121,4,0.111656186003,67.2858726054,36390
patents_main,5,30,2500,240547,801331,28,1.13674535514,2681.11762853,18346
GD97_a,5,30,250000,84,250,8,0.61466454741,84.2264395432,47364
Tina_DisCog,5,30,100000,11,33,4,0.497059848012,29.2605071821,4612
EPA,5,30,125000,4772,7138,6,1.33294512966,1465.40027137,10481
GD96_a,5,30,25000,1096,2162,10,7.81972508165,551.731996354,58121
Erdos981,5,30,250000,485,1866,24,0.831331393367,303.923771014,8474
Sandi_authors,5,30,250000,86,210,8,0.0997664538978,77.0555846073,47989
dictionary28,5,30,2500,52652,141690,42,6.37723868311,2532.87470726,5086
Roget,5,30,25000,1022,3540,65,0.979892145344,266.059612344,41557
Zewail,5,30,125000,6752,7517,5,5.34139961053,1286.50428731,4525
FA,5,30,25000,10617,46635,37,1.04117831683,1956.99425433,62759
GD96_b,5,30,250000,111,300,2,3.12424090024,361.936247903,19889
GD95_b,5,30,500000,73,91,3,0.496222210201,67.8817570373,9273
GD98_a,5,30,100000,38,55,4,0.0396697420549,39.9925939641,13856
CSphd,5,30,125000,1882,2528,7,3.11687731332,787.931947571,14224
internet,5,30,2500,124651,209052,29,3.06488568222,2351.13502831,15493
Reuters911,5,30,500,13332,161370,227,4.81774144394,1736.94610778,None
football,5,30,50000,35,101,4,0.646040597564,61.1124664552,26561
GD96_d,5,30,250000,180,262,5,0.2095395622,112.816476453,42636
Journals,5,30,5000,124,6096,102,1.10921269241,361.461661342,None
Tina_AskCog,5,30,100000,11,32,4,0.427037269421,27.9929577465,3843
Erdos991,5,30,250000,492,1909,24,1.59301601956,330.375471823,39727
ODLIS,5,30,5000,2909,11950,30,9.56460745828,1045.02157318,15859
GD01_Acap,5,30,250000,953,1538,8,2.37232301886,510.352895926,37383
EAT_SR,5,30,2500,23219,179173,111,3.50549521421,3057.35616105,39683
foldoc,5,30,500,13356,73049,5393,0.0491368813409,93.5022305706,11776
patents,5,30,125,3774768,18744796,28,1.46765838595,1251.82520273,58297
GD95_c,5,30,50000,62,206,14,0.116492415623,57.4649737303,63760
Erdos971,5,30,250000,472,1786,24,1.20183670317,293.194113419,51211
SciMet,5,30,125000,3084,3244,4,0.797320232507,891.784267151,30846
SmaGri,5,30,1250000,1059,1117,4,0.553123744774,460.842144897,29427
Lederberg,5,30,125000,8843,9366,5,0.86031732659,1421.97745312,40894
GD97_c,5,30,1250000,452,453,2,0.25147795805,355.420554894,18627
GD00_c,5,30,250000,638,1074,10,2.95198229371,302.605210421,51680
