name,num_workers,outer,inner,N,nnz,nlevels,sd,mflops,sum
can_838,5,30,5000,838,5424,95,1.35828776496,215.981012658,64683
gemat11,5,30,5000,4929,23602,33,11.9650560626,1555.37159676,4719
can_445,5,30,5000,445,2127,159,0.0470318604094,53.3523204781,29528
will57,5,30,50000,57,179,16,0.0654006698528,41.8210448314,42250
nnc1374,5,30,125000,1374,4816,7,6.24332058396,1678.91027379,26052
fs_183_4,5,30,250000,183,630,8,3.87150885928,318.815124724,11632
lshp1009,5,30,5000,1009,3937,122,0.159388135603,117.070259209,26027
gr_30_30,5,30,25000,900,4322,88,0.840843747735,179.486387095,48640
bcsstk12,5,30,1000,1473,17857,195,1.39044091346,346.218402427,None
lshp1270,5,30,5000,1270,4969,136,0.788584215257,132.65993266,63145
dwt_234,5,30,50000,234,534,41,0.0489891039051,48.3179483218,3738
fs_760_1,5,30,25000,760,3294,32,2.90041237764,346.932296214,59190
dwt_1242,5,30,5000,1242,5834,245,0.0827610019638,93.8264938805,58291
psmigr_3,5,30,100,3140,278874,1638,4.25971176358,893.088566828,59256
problem1,5,30,250000,415,1597,39,0.239296819311,136.381482087,58834
sme3Dc,5,30,125,42930,1595787,164,19.9245954804,4071.52241379,None
sme3Db,5,30,125,29067,1055066,175,35.9822734998,4424.0327381,None
ns3Da,5,30,500,20414,850599,173,9.57387096655,4011.4176611,8419
poisson3Db,5,30,125,85623,1230286,136,15.6247891378,3952.9776964,45518
poisson3Da,5,30,500,13514,183138,107,14.8652961591,2639.11720698,58772
sme3Da,5,30,500,12504,443698,150,16.249022086,3569.04541746,None
poisson2D,5,30,250000,367,1392,9,11.3806748655,481.333474948,31689
pkustk03,5,30,125,63336,1596876,180,23.9672974183,5278.35431655,43946
pkustk14,5,30,5,151926,7494215,1075,382.311415454,4083.44146789,9520
pkustk01,5,30,500,22044,500712,180,14.0813211824,3801.94099379,15400
pkustk13,5,30,125,94893,3355860,408,13.1568054814,4687.90879463,34342
pkustk11,5,30,125,87804,2652858,294,19.0538364941,5040.48686244,36281
pkustk10,5,30,125,80676,2194830,354,15.04752559,4676.90014472,25521
pkustk02,5,30,500,10800,410400,198,14.6303546295,3502.45027385,23818
pkustk08,5,30,25,22209,1624440,450,57.6255424556,4013.27238806,34963
pkustk04,5,30,25,55590,2137125,372,59.0112480065,3798.31332533,50152
pkustk09,5,30,2500,33960,808800,174,2.58169281652,4809.01287554,48525
pkustk05,5,30,125,37164,1121154,240,32.2208661687,4736.13402062,6260
pkustk06,5,30,125,43164,1307466,228,43.9767196569,4966.08135942,10087
pkustk12,5,30,125,94653,3803485,334,7.16848555274,3776.29876005,3690
pkustk07,5,30,25,16860,1217832,483,35.4748950665,3550.1037182,30142
eurqsa,5,30,25000,7245,27754,29,15.195201046,1791.85436365,33125
Zhao1,5,30,2500,33861,103167,3,21.7481227919,4633.0497851,45299
Zhao2,5,30,2500,33861,103167,3,24.2855596,4654.72292191,45299
offshore,5,30,25,259789,2251231,3452,10.5756914091,1503.07262636,None
2cubes_sphere,5,30,100,101492,874378,14329,0.152340099004,238.296460604,None
pwtk,5,30,1,217918,5871175,141267,1.37741070108,181.868995266,None
msc01440,5,30,5000,1440,23219,58,13.1327651038,1025.16707169,None
msc00726,5,30,1000,726,17622,112,5.64217748126,582.418447694,None
bcsstk39,5,30,25,46772,1053717,1946,15.6725144499,1273.06136738,None
bcsstk34,5,30,1000,588,11003,128,3.42009639879,342.50533049,None
bcsstm37,5,30,25000,25503,26263,4,11.9874426051,1773.62824888,1507
crystk01,5,30,500,4875,160383,351,7.15311047994,1486.31273526,53790
msc10848,5,30,500,10848,620312,591,4.81147859361,2435.52152099,None
bcsstm36,5,30,100,23052,177269,2319,0,290.777192982,23213
pct20stif,5,30,25,52329,1375396,1331,26.3609323682,2258.75809152,47446
nasa1824,5,30,1000,1824,20516,186,1.18812665621,395.640766902,None
nasa4704,5,30,2500,4704,54730,331,0.52635952605,548.23110739,15025
msc04515,5,30,2500,4515,51111,267,0.840462098902,643.769217254,None
crystm02,5,30,500,13965,168435,167,11.4479798088,2216.73913043,61635
pcrystk03,5,30,500,24696,887937,681,1.47546244777,1343.40868409,None
bcsstm35,5,30,25000,30237,32645,6,1.77013055381,1905.60669759,2484
bcsstm34,5,30,1000,588,12429,188,1.77759943501,273.105776444,58396
crystk02,5,30,500,13965,491274,501,1.97453945367,1384.21732088,61635
pcrystk02,5,30,500,13965,491274,501,2.7712289847,1378.30803529,None
crystm01,5,30,2500,4875,55107,117,3.5307702059,1232.9002809,53790
msc23052,5,30,500,23052,582869,192,12.5613173745,3910.62970568,None
bcsstm39,5,30,25000,46772,46772,1,2.5048139044,1921.18955036,43115
crystm03,5,30,500,24696,304233,227,10.5679429866,2542.55226481,59352
bcsstk38,5,30,100,8032,181746,2183,1.59469818703,340.478927203,None
bcsstk35,5,30,100,30237,740200,3603,1.45240703652,706.592333929,None
bcsstk36,5,30,100,23052,583096,4457,1.904067126,666.165501166,None
bcsstm38,5,30,25000,8032,10675,15,1.98560482404,1125.46478873,54873
bcsstk37,5,30,100,25503,583240,5030,0.867533194445,464.378103378,None
crystk03,5,30,500,24696,887937,681,1.41844876941,1344.64653187,59352
nasa2910,5,30,500,2910,88603,478,4.5099505057,904.337599447,50688
msc01050,5,30,5000,1050,13624,56,15.0852721707,793.718440719,None
ct20stif,5,30,25,52329,1326312,1289,37.0322244439,2208.6310872,None
finan512,5,30,500,74752,335872,516,4.12532126406,1977.23117686,23329
pfinan512,5,30,500,74752,335872,516,6.35074138816,1985.12081578,25962
coupled,5,30,12500,11341,54279,53,4.5384024808,1762.11392527,5969
iprob,5,30,125000,3001,6001,2,6.41134167502,2963.19462734,18724
language,5,30,2500,399130,864042,36,3.45449628824,2334.4470208,56107
Alemdar,5,30,25000,6245,24413,20,4.16646822672,1497.50304792,21307
Emilia_923,5,30,25,923136,20648337,5214,9.70519407748,3916.71885914,None
Fault_639,5,30,5,638802,13942373,4316,0,3584.99263158,None
StocF-1465,5,30,25,1465137,11235263,3004,8.54434161729,3183.92112975,None
Transport,5,30,25,1602111,12544696,571,23.5923109704,5034.42719348,57135
CoupCons3D,5,30,25,416800,8847110,2292,10.8186313898,3719.30683123,None
ML_Laplace,5,30,5,377002,13957706,8427,10.5755465509,2189.06279809,None
PFlow_742,5,30,5,742793,18940627,6278,39.1076776199,3603.34356404,None
cell1,5,30,5000,7055,16223,98,0.875190226316,485.178343949,None
cell2,5,30,5000,7055,16223,98,1.12707061844,486.479754758,None
denormal,5,30,500,89400,622812,896,2.57798223692,1932.19251337,1154
aft01,5,30,2500,8205,66886,503,0.349926045541,477.537903757,None
email,5,30,25000,1133,6584,61,1.57944853353,373.078035877,31447
celegans_metabolic,5,30,25000,453,2478,32,1.99592627359,269.03927348,33105
PGPgiantcompo,5,30,25000,10680,34996,49,1.05939991902,1479.05306557,6526
jazz,5,30,5000,198,2940,60,0.723445838117,203.753287115,50838
vibrobox,5,30,500,12328,157014,173,5.15191928899,2094.16936603,None
BenElechi1,5,30,5,245874,6698185,5754,18.0425902141,1549.54783975,None
GT01R,5,30,500,7980,220214,560,4.10808982893,1338.29585311,None
PR02R,5,30,5,161070,4174236,2838,22.6889904576,1708.08108484,None
DK01R,5,30,5000,903,6412,517,0.0422501972126,73.0751941152,None
robot,5,30,250000,120,529,5,1.0072350499,334.045584046,60043
rotor2,5,30,25000,791,6719,15,34.2908843252,1336.89217759,31681
rotor1,5,30,250000,100,433,8,1.82975815374,194.666576308,16037
Stanford,5,30,125,281903,1463032,52,6.16747571742,1994.2887671,2950
Stanford_Berkeley,5,30,25,683446,4534722,4498,4.85156652797,1441.88411279,None
goodwin,5,30,100,7320,154979,1002,4.80371349706,557.002453988,None
rim,5,30,100,22560,484986,2612,4.139318225,889.032217704,None
Andrews,5,30,2500,60000,410077,47,4.08452205409,3482.47205424,9511
dielFilterV2real,5,30,5,1157456,24848204,13002,10.7034960198,2666.97538462,None
gsm_106857,5,30,25,589446,11174185,175,4.04478026851,2283.36266965,59118
pwt,5,30,2500,36519,181313,237,2.0543008123,1875.04024839,11447
barth,5,30,25000,6691,21482,13,2.14044721506,1542.21938776,61335
shuttle_eddy,5,30,500,10429,57014,8010,0.0390197881072,31.2666747148,None
skirt,5,30,500,12598,104559,448,3.74755670701,858.165938865,None
barth4,5,30,5000,6019,11731,468,0.108765152736,84.3118615667,12365
barth5,5,30,5000,15606,40667,699,0.0666671373349,253.802193276,29952
nasasrb,5,30,25,54870,1366097,3624,6.69371088984,1010.05684105,None
nasa2146,5,30,1000,2146,37198,298,3.78924080075,468.34485739,None
cage10,5,30,12500,11397,81021,50,1.7269516859,2827.27966568,60086
cage13,5,30,125,445315,3962329,83,9.30834394209,4272.93361517,42837
cage6,5,30,50000,93,439,17,0.279433700879,99.6698831894,23671
cage8,5,30,25000,1015,6009,27,10.2465144542,656.138188757,48935
cage9,5,30,5000,3534,22564,36,8.68438973212,1411.56108597,38617
cage5,5,30,50000,37,135,10,0.179320669966,50.1938819474,30813
cage12,5,30,125,130228,1081382,66,35.3957520309,4988.22643979,60137
cage7,5,30,250000,340,1712,18,2.94414268197,338.261747028,63315
cage4,5,30,100000,9,29,7,0.0313988348048,17.7279305355,10302
cage11,5,30,2500,39082,299402,53,6.01529745327,4283.1496786,37332
heart2,5,30,100,2339,341411,985,13.7641024699,1376.56709373,None
fv3,5,30,5000,9801,48413,295,0.330453989916,536.882043267,22839
torso2,5,30,2500,115967,574718,513,1.03174382279,2378.34228291,52793
torso1,5,30,5,116158,4512480,1689,27.0045276967,1608.08700361,None
heart1,5,30,100,3557,694508,1588,7.2315846715,1646.08990099,None
fv1,5,30,5000,9604,47434,292,0.5897756378,612.646100786,20631
heart3,5,30,100,2339,341411,985,15.0489058516,1433.60182584,None
fv2,5,30,5000,9801,48413,295,0.37378653753,532.545283943,22839
lung2,5,30,2500,109460,273647,479,1.50223749191,1469.50460933,None
lung1,5,30,5000,1650,4122,465,0.0163990978215,32.9217148183,None
stomach,5,30,25,213360,1617504,1704,22.7257518754,2028.85944494,12673
torso3,5,30,125,259156,2343713,276,13.4018935462,4539.64256424,51192
netz4504,5,30,25000,1961,4539,60,0.577639756059,241.724028621,37587
stufe,5,30,25000,1036,2904,8,12.4294058849,957.46388443,50784
grid2_dual,5,30,125000,3136,9248,19,4.26993924936,1216.44738232,28323
crack_dual,5,30,12500,20141,50184,18,2.59627193561,2292.54934085,34440
ukerbe1,5,30,5000,5981,13833,274,1.61505180535,161.780065652,637
3elt,5,30,1000,4720,18442,612,0.414489128105,147.8125,50645
grid2,5,30,125000,3296,9728,3,13.5656076937,3364.98417458,76
grid1_dual,5,30,250000,224,644,12,1.01741440575,173.682148609,16489
ukerbe1_dual,5,30,25000,1866,5404,164,0.165196701613,108.366862184,8491
wave,5,30,125,156317,1215648,1007,13.9290137263,2692.07044809,None
brack2,5,30,100,62631,429190,14142,0.0588374751678,122.041153315,None
bfly,5,30,2500,49152,147456,46,6.48135393254,2849.72170686,15355
whitaker3_dual,5,30,5000,19190,47771,350,0.34096768812,525.357798165,53460
airfoil1_dual,5,30,5000,8034,19847,496,0.594484028672,128.538948736,57344
se,5,30,12500,32768,81918,43,2.32400753335,2421.20689655,3211
shock-9,5,30,500,36476,107766,545,0.837805307978,648.596957257,None
crack,5,30,25000,10240,40620,13,3.46779832551,2765.37183216,33025
ccc,5,30,2500,49152,122880,24,9.95644388175,3407.81141669,35589
L-9,5,30,2500,17983,53579,369,0.470732243229,471.991884263,None
stufe-10,5,30,2500,24010,70424,729,1.40936501466,322.175447627,None
3elt_dual,5,30,5000,9000,22278,495,0.106266916498,195.269651814,43264
biplane-9,5,30,2500,21701,63739,571,0.237906471631,354.718309859,None
diag,5,30,5000,2559,6651,1025,0.00497292863683,23.5485379433,None
grid1,5,30,250000,252,728,3,33.9043052819,614.536545529,62432
whitaker3,5,30,1000,9800,38789,1728,0.0552116890329,87.4103688419,45845
airfoil1,5,30,1000,4253,16542,533,0.25409258178,156.605105921,3199
big_dual,5,30,2500,30269,75198,818,0.139301011743,276.628849519,None
netz4504_dual,5,30,50000,615,1786,79,0.0928591451134,80.7879350855,4856
cage,5,30,25000,366,2928,4,143.041263868,1173.41122827,1818
cca,5,30,2500,49152,118784,24,13.3465467894,3250.79365079,32777
scircuit,5,30,500,170998,565030,1170,1.4588287763,1124.07641819,None
memplus,5,30,12500,17758,59292,70,2.30690543398,1913.545726,28530
add20,5,30,25000,2395,7773,80,0.741702717713,317.013788449,37466
hcircuit,5,30,2500,105676,309410,23,5.84197416269,4290.98004237,29914
bcircuit,5,30,2500,68902,222230,358,0.875369526297,1283.57865476,None
add32,5,30,25000,4960,12404,3,21.5861135503,3257.33041575,31521
NotreDame_yeast,5,30,125000,2114,4317,14,3.15883192213,715.602774607,61435
NotreDame_www,5,30,2500,325729,783757,275,1.64053212723,2515.50008103,48467
3D_51448_3D,5,30,2500,51448,295172,61,9.00172378276,4271.07682553,54563
3D_28984_Tetra,5,30,2500,28984,156942,74,0.414094588731,816.738016971,18501
2D_54019_highK,5,30,500,54019,269892,445,4.30365164454,1569.34632781,None
matrix-new_3,5,30,2500,125329,506468,126,4.79458849032,3902.14097304,274
2D_27628_bjtcai,5,30,500,27628,117133,250,2.27373675443e-13,1259.98780488,None
ibm_matrix_2,5,30,2500,51448,295172,61,32.2037438135,4262.51845602,61569
matrix_9,5,30,2500,103430,653798,101,4.58953919935,4781.21922812,44415
viscorocks,5,30,500,37762,585702,2432,0.626940141302,795.501029192,None
barrier2-3,5,30,25,113076,1472462,855,41.461201568,2831.848,None
para-7,5,30,125,155924,1449727,341,16.8477335445,3218.09117923,None
igbt3,5,30,2500,10938,90191,188,2.30056177224,1320.61727112,None
barrier2-9,5,30,125,115625,1499363,629,18.0984775763,3038.68149241,None
para-9,5,30,125,155924,1449727,341,18.038113917,3193.12150838,None
barrier2-10,5,30,125,115625,1499363,629,10.7364897977,3006.5708426,None
barrier2-12,5,30,125,115625,1499363,629,12.3731270839,3053.26990963,None
ohne2,5,30,5,181343,4089689,5164,23.7117743201,1809.510181,None
para-6,5,30,125,155924,1449727,341,13.3816658972,3200.07387247,None
para-10,5,30,125,155924,1449727,341,14.5385908771,3187.18633829,None
barrier2-4,5,30,25,113076,1472462,855,56.8713675489,2874,None
barrier2-11,5,30,125,115625,1499363,629,53.8401153761,2993.25269934,None
nmos3,5,30,500,18588,164125,294,3.84303695989,1517.95098039,None
barrier2-1,5,30,25,113076,1472462,855,43.9785947485,2850.85369128,None
barrier2-2,5,30,25,113076,1472462,855,119.932869937,2801.96042216,None
para-4,5,30,25,153226,2030008,1246,24.5932742481,2574.77372583,None
para-8,5,30,125,155924,1449727,341,13.9405935638,3178.32483781,None
para-5,5,30,125,155924,1449727,341,17.3088847179,3184.2270195,None
lhr04,5,30,2500,4101,55805,41,13.0997791373,2557.30256898,16236
lhr11c,5,30,2500,10964,220679,64,9.41880040923,4260.20192688,40467
lhr10,5,30,2500,10672,215922,63,9.40590802711,4338.4013185,31207
lhr17,5,30,2500,17576,377792,46,38.5262621477,5270.98371584,10194
lhr14c,5,30,2500,14270,300197,58,9.63964163654,4743.12688822,31626
lhr14,5,30,2500,14270,298349,58,203.301468437,4658.43020156,64384
lhr71,5,30,125,70304,1495045,46,43.5205686448,6172.039177,64526
lhr71c,5,30,125,70304,1519552,46,25.2921863241,6178.13540511,63566
lhr17c,5,30,2500,17576,379864,46,9.88039942701,5247.61006882,44417
lhr01,5,30,5000,1477,11846,15,21.120077405,2021.99635922,27501
lhr11,5,30,2500,10964,219102,62,8.32759591693,3978.02607076,50779
lhr07c,5,30,500,7337,136775,73,45.2645419097,3283.87746711,5337
lhr10c,5,30,2500,10672,219765,65,11.9634756641,4401.25205255,64983
lhr02,5,30,25000,2954,23692,15,17.9694536476,2765.81175299,10922
lhr04c,5,30,2500,4101,56658,41,12.8660324175,2583.13623463,18087
lhr34c,5,30,2500,35152,759760,46,47.6775007422,6135.4422706,61140
lhr07,5,30,500,7337,135670,71,34.0447929868,3280.89892295,16916
lhr34,5,30,2500,35152,747507,46,6.82224784169,6098.00334169,46317
bundle_adj,5,30,125,513351,10360629,9,5.94518386551,5241.00223044,None
Ill_Stokes,5,30,2500,20896,109361,15,36.2495413207,2767.05520328,36975
nemeth22,5,30,100,9506,684169,9506,0.559066310932,361.231369074,12712
nemeth26,5,30,100,9506,760633,9506,1.8446601476,509.35309973,35759
nemeth08,5,30,100,9506,202161,9505,0.121654892911,94.5289704709,38836
nemeth12,5,30,100,9506,228162,9506,0.122939808411,106.800573659,60540
nemeth21,5,30,100,9506,591626,9506,0.392867608603,303.685899094,38805
nemeth13,5,30,100,9506,241989,9506,0.126989148463,112.647673314,37780
nemeth06,5,30,100,9506,202157,9505,0.111392927577,93.8826886493,1455
nemeth23,5,30,100,9506,758158,9506,0.461994118515,360.193625498,36251
nemeth09,5,30,100,9506,202506,9505,0.216116983115,96.1210304601,14628
nemeth01,5,30,100,9506,367280,9506,0.239237668585,177.101612115,None
nemeth20,5,30,100,9506,490688,9506,2.63592577285,243.109313766,60241
nemeth16,5,30,100,9506,298259,9506,0.192257382477,140.187549753,44535
nemeth05,5,30,100,9506,202157,9505,0.206047667278,96.5772994129,61549
nemeth10,5,30,100,9506,205477,9505,0.509044742836,97.5809431211,21888
nemeth18,5,30,100,9506,352370,9506,0.214570613565,172.728944099,12467
nemeth07,5,30,100,9506,202159,9505,0.2411323308,93.5056445883,60376
nemeth15,5,30,100,9506,274654,9506,0.148848977907,128.097294732,30630
nemeth17,5,30,100,9506,319563,9506,0.210775244497,156.544007956,17442
nemeth24,5,30,100,9506,758028,9506,0.711748550948,366.73563778,4694
nemeth11,5,30,100,9506,208885,9197,0.128554093037,111.314368809,61905
nemeth25,5,30,100,9506,760632,9506,1.99778788032,522.436816035,36958
nemeth19,5,30,100,9506,413904,9506,0.254370406369,196.754508295,9957
nemeth02,5,30,100,9506,202157,9505,0.11766058148,94.2637485078,32801
nemeth03,5,30,100,9506,202157,9505,0.100776463393,90.8927941064,4739
nemeth14,5,30,100,9506,252825,9506,1.48787325096,174.187478057,23814
nemeth04,5,30,100,9506,202157,9505,0.0731962210708,95.8349381018,20677
powersim,5,30,25000,15838,38453,24,1.78294255565,1990.04996741,1801
rajat11,5,30,250000,135,407,7,3.95532616709,224.675725757,9130
rajat24,5,30,125,358172,1154531,29,24.2362165204,3268.91756032,11983
rajat18,5,30,2500,94294,316938,42,6.40545137246,3225.6217121,10860
rajat12,5,30,25000,1879,7396,46,1.03730262422,575.548226065,2564
rajat02,5,30,25000,1960,6581,17,7.90202808178,1049.66266867,5100
rajat05,5,30,250000,301,785,10,4.18539503032,236.160393042,26271
rajat29,5,30,125,643994,2294300,29,18.6298044848,3966.82019308,20281
rajat27,5,30,12500,20640,61687,60,4.38151560458,1880.56477594,64007
rajat01,5,30,5000,6833,25255,65,2.27492991043,1085.23273149,20227
rajat13,5,30,25000,7598,28103,13,7.04164390624,3194.5320715,7968
rajat19,5,30,25000,1157,2696,9,5.74856778524,841.390728477,28968
rajat26,5,30,2500,51032,151427,23,11.0836132772,3462.263978,49516
rajat15,5,30,500,37261,240423,1309,1.54593151515,799.732572115,None
rajat28,5,30,2500,87190,348798,137,3.44767366974,2768.69972785,2761
rajat23,5,30,2500,110355,335592,29,4.36295543872,3200.34809404,4493
rajat22,5,30,2500,39899,119784,23,11.7104516735,3372.78716216,34807
rajat30,5,30,125,643994,3418792,112,10.5361115876,3816.29354256,52315
rajat21,5,30,125,411676,1274567,22,32.7552214515,3835.15191388,43167
Raj1,5,30,2500,263743,782044,213,6.03481450083,3226.44903563,None
rajat20,5,30,2500,86916,347566,137,5.5377109151,2922.80387006,26200
rajat06,5,30,5000,10922,28983,122,1.02354690168,842.679722952,35163
rajat17,5,30,2500,94294,316993,42,6.84385772422,3291.34005529,22471
rajat08,5,30,2500,19362,51443,162,0.658952792987,877.230079821,41578
rajat25,5,30,2500,87190,348798,137,5.01552854531,2769.53720508,3300
rajat04,5,30,25000,1041,4893,45,3.14231915981,472.430310452,7952
rajat07,5,30,5000,14842,39413,142,1.44747017089,832.041612484,53118
rajat31,5,30,25,4690002,12503753,2502,9.08390847386,1985.9413528,None
rajat14,5,30,50000,180,830,23,0.594745627235,175.605125771,46410
rajat10,5,30,2500,30202,80303,202,1.74982782546,1010.67479591,7068
rajat16,5,30,2500,94294,314752,40,6.04153849267,3289.14700098,42006
rajat09,5,30,2500,24482,65073,182,1.51006116743,949.988012467,23583
rajat03,5,30,5000,7602,20153,102,1.01533857235,578.968488139,None
rdist2,5,30,25000,3198,6028,52,0.274374402902,329.91508169,56007
extr1,5,30,125000,2837,9161,9,11.733156194,2061.51483953,18607
rdist1,5,30,25000,4134,9910,139,0.287683729448,240.646797717,48148
rdist3a,5,30,5000,2398,10944,125,0.543200311034,325.375626043,49451
extr1b,5,30,125000,2836,9160,9,7.17395566798,2089.8718687,61228
hydr1,5,30,25000,5308,18211,7,14.3369487867,3017.26144298,35948
hydr1c,5,30,25000,5308,18160,7,12.6256999509,3015.55814858,45722
radfr1,5,30,250000,1048,1951,42,1.08127379498,197.463099631,39348
plbuckle,5,30,1000,1282,15963,153,2.24415657769,388.718816068,None
g3rmt3m3,5,30,100,5357,106526,1152,3.24625672921,367.818772137,46057
smt,5,30,5,25710,1887646,4646,39.4970064165,1272.48257919,None
engine,5,30,25,143571,2424822,1149,91.367217972,2565.0833939,None
t2d_q4,5,30,5000,9801,48413,295,0.428801028244,527.744087326,38662
cbuckle,5,30,100,13681,345098,1527,4.61710984238,791.554212168,None
tube1,5,30,100,21498,459277,2856,1.48087244803,623.532900834,5640
cyl6,5,30,100,13681,363961,1543,5.78275263006,910.247663551,None
t520,5,30,100,5563,145952,589,6.36612516237,843.833988212,None
s4dkt3m2,5,30,25,90449,1921955,1495,9.17930678578,1874.23152463,52275
t2d_q9,5,30,5000,9801,48413,295,0.344015768125,533.437538311,38662
tube2,5,30,500,21498,459277,1920,0.647775705899,809.71476712,None
FEM_3D_thermal1,5,30,500,17880,224310,519,6.94907717331,1255.06993007,58199
thermomech_TK,5,30,2500,102158,406858,322,5.22064064253,2042.43752153,None
thermomech_dK,5,30,125,204316,1525272,644,9.63495385178,2647.16145833,None
thermomech_dM,5,30,2500,204316,813716,322,2.700173779,2613.20389776,31669
thermomech_TC,5,30,2500,102158,406858,322,1.84260002044,2030.7793295,46353
FEM_3D_thermal2,5,30,25,147900,1818600,3757,12.0936849233,1374.46165966,6978
LeGresley_2508,5,30,25000,2508,8868,60,0.837117500931,465.194900411,None
LeGresley_87936,5,30,2500,87936,337449,57,5.70804742915,3006.56672586,None
LeGresley_4908,5,30,25000,4908,17456,19,5.36585350498,1520.26753141,59834
epb3,5,30,500,84617,264734,879,5.12991588959,847.9813191,34185
epb1,5,30,2500,14734,53791,349,3.82809458765,504.535574554,13400
epb0,5,30,5000,1794,4779,300,0.267665263769,57.7363541718,5274
epb2,5,30,2500,25228,91150,720,1.49333125768,419.082177161,31519
pesa,5,30,5000,11738,45652,479,0.280190016732,441.020619319,None
nopoly,5,30,5000,10774,40808,875,0.0461112434605,172.87250484,None
case9,5,30,12500,14454,86625,11,7.42784272016,4883.02583026,53756
case39,5,30,2500,40216,556237,34,10.8603222214,5319.44370949,51182
ted_B_unscaled,5,30,500,10605,77592,1215,0.315999227701,239.210787558,27025
ted_B,5,30,500,10605,77592,1215,0.410239039192,244.579339123,35274
