name,workers,outer,inner,N,nnz,csrnnz_sd,csrnnz_mflops,csrnnz_sum,csrnnzgs_sd,csrnnzgs_mflops,csrnnzgs_sum,csrnnzsorted_sd,csrnnzsorted_mflops,csrnnzsorted_sum,csrnnzgssorted_sd,csrnnzgssorted_mflops,csrnnzgssorted_sum,csrnnzshort_sd,csrnnzshort_mflops,csrnnzshort_sum,csrnnzgsshort_sd,csrnnzgsshort_mflops,csrnnzgsshort_sum,csrnnzunroll2_sd,csrnnzunroll2_mflops,csrnnzunroll2_sum,csrnnzunroll3_sd,csrnnzunroll3_mflops,csrnnzunroll3_sum,csrnnzunroll4_sd,csrnnzunroll4_mflops,csrnnzunroll4_sum
denormal,5,30,25,89400,1156224,1593.88845086,6644.96551724,12533,590.330431075,6520.06015038,64037,487.655530746,7883.34545455,12533,547.46872166,6644.96551724,64037,727.964653622,7573.51965066,12533,1393.68542608,5576.64308682,64037,343.570875528,8338.15384615,12533,688.737965128,8939.87628866,12533,1136.65987998,8298.25837321,12533
aft01,5,30,500,8205,125567,209.350785589,8260.98684211,60374,462.60630605,7518.98203593,3523,850.552079428,7735.13347023,60374,205.258564349,7175.25714286,3523,1198.82798247,7175.25714286,60374,750.580799068,6775.19784173,3523,1397.96938807,6483.66609294,60374,1602.41450525,6539.94791667,60374,651.854138726,9121.08958838,60374
email,5,30,5000,1133,10902,284.688772994,7251.88470067,25693,83.2802051833,4486.41975309,52954,832.316452023,6450.88757396,25693,37.5949956498,3646.15384615,52954,329.811217156,7399.54751131,25693,406.811510977,5460.10016694,52954,230.833922951,7156.67396061,25693,573.810516891,7787.14285714,25693,426.148002349,7399.54751131,25693
celegans_metabolic,5,30,25000,453,4065,753.972355,2924.46043165,47830,491.937936411,2851.96445276,3911,852.753019976,3419.7980931,47830,324.357770638,3462.52129472,3911,844.464603916,3194.08067051,47830,349.498179462,4793.63207547,3911,1019.49611762,3429.41507312,47830,243.82461616,7106.64335664,47830,735.269811834,3488.27231121,47830
PGPgiantcompo,5,30,5000,10680,48632,39.5467342104,3934.62783172,3717,67.4381630934,2312.50594389,25036,39.2099478158,5954.93877551,3717,34.7592415639,1895.73804574,25036,1001.43757833,7148.26065654,3717,9.18338533666,5011.88594985,25036,26.626505799,7251.29224652,3717,868.852096623,6773.25905292,3717,135.831109891,7316.75025075,3717
jazz,5,30,25000,198,5484,1251.62447583,3571.86278767,39979,891.680639691,3525.93227604,41942,417.215773992,3919.00905193,39979,300.872224491,6855,41942,526.043719343,3790.78341014,39979,1000.45530594,6106.90423163,41942,610.376545208,5517.10261569,39979,822.780951372,9358.36177474,39979,521.669701728,6965.28365792,39979
vibrobox,5,30,500,12328,301700,341.69236327,7599.49622166,56645,1216.17346465,6925.01912777,50823,72.0782316035,7702.9787234,56645,378.112455444,6810.38374718,50823,438.689859698,7567.72575251,56645,417.031466345,6784.85757121,50823,386.232668719,8482.66166823,56645,1666.14908823,7043.57976654,56645,662.427767085,8882.23748773,56645
BenElechi1,5,30,25,245874,13150496,902.423337639,6060.13640553,41462,308.844902009,7874.54850299,64157,247.922991983,6723.15746421,41462,281.822272781,7950.72309553,64157,255.031511406,6695.77189409,41462,579.736830668,7537.54069545,64157,162.762526939,7365.84914115,41462,246.034998249,7675.38677043,41462,735.520657122,6773.95054945,41462
GT01R,5,30,500,7980,430909,130.910659166,7433.73778033,13738,157.232769969,9227.17344754,57605,508.985029576,6687.67201242,13738,42.1525190511,8606.70439414,57605,259.734419889,6927.79742765,13738,75.661472197,8618.18,57605,78.0061310878,8213.00508259,13738,886.050980724,7979.7962963,13738,85.9425788437,9008.55052265,13738
PR02R,5,30,25,161070,8185136,742.659213258,5877.31163236,56262,173.186496667,7855.2168906,558,243.430489842,6576.16711302,56262,76.2248748659,7295.13012478,558,823.282106379,6093.15334988,56262,137.671662283,7277.83283936,558,252.949489719,7213.69212691,56262,283.225270766,7527.71551196,56262,333.850830126,7192.56239016,56262
DK01R,5,30,5000,903,11766,200.892114676,7792.05298013,1249,212.00914947,7087.95180723,47876,605.815515355,7574.67811159,1249,45.7172846713,5593.977813,47876,467.858704184,7723.8512035,1249,118.511717819,5665.8105939,47876,0,7844.0,1249,428.544502397,8227.97202797,1249,280.309361085,8114.48275862,1249
robot,5,30,250000,120,870,229.915512368,3552.95398857,6045,114.605420282,3293.79101464,19620,125.703244055,3793.60465116,6045,43.4834998585,2949.15254237,19620,187.176885683,3655.46218487,6045,15.5631930722,3185.25750549,19620,287.902061935,4422.22975263,6045,86.8157353552,5111.6333725,6045,162.298081093,4883.98203593,6045
rotor2,5,30,5000,791,10685,214.648875568,6953.36225597,39272,196.067676231,6462.7016129,4233,936.510748671,5958.17843866,39272,96.5908012114,4540.36827195,4233,197.610489987,6748.42105263,39272,599.254542767,4433.60995851,4233,937.53997639,5423.85786802,39272,314.782496174,7454.65116279,39272,504.513710983,6449.69818913,39272
rotor1,5,30,250000,100,708,176.699003772,2484.21052632,8392,151.626584775,2030.2045498,47336,239.360162815,2186.98517298,8392,319.560887459,2155.46985996,47336,218.809987069,2123.57528494,8392,368.488469888,2241.92526916,47336,275.520489574,2782.28975635,8392,383.328967584,3449.17180903,8392,252.421150758,3705.51290998,8392
Stanford,5,30,25,281903,2312497,151.698915944,2947.10747664,35563,120.460847161,2379.11213992,8972,269.080489171,2761.74004777,35563,17.1344343167,2014.37020906,8972,193.619783363,3202.90443213,35563,129.937318575,3136.29792043,8972,144.903777928,3313.03295129,35563,95.312065114,3384.14195122,35563,436.057554264,2900.2888796,35563
Stanford_Berkeley,5,30,25,683446,7583376,450.18759991,4712.12261806,34820,78.773565961,4099.12216216,57458,74.6236606505,4609.02106969,34820,30.8326497619,2674.59769574,57458,214.610174186,5091.79230081,34820,35.3095201935,4330.058622,57458,21.0573079033,5130.83626522,34820,56.4680394594,5182.26150342,34820,126.420487791,5100.92556054,34820
goodwin,5,30,500,7320,324772,634.450173409,7863.72881356,7281,434.623144376,9821.73387097,14902,272.414392152,7800.76861489,7281,397.391431726,8637.55319149,14902,547.690899265,7677.8250591,7281,1303.37128342,6949.4721826,14902,138.865040026,9505.52195122,7281,1051.6389994,9782.28915663,7281,232.240525062,10013.5251799,7281
rim,5,30,25,22560,1014951,783.196478414,7319.35817308,43890,1172.85513307,9283.08841463,29578,674.650293228,7536.76485149,43890,1543.1293802,6951.71917808,29578,796.805194815,7426.47073171,43890,1770.08336095,6478.4106383,29578,1479.93741763,5496.12454874,43890,1481.43968783,6677.30921053,43890,1307.45162116,5617.8099631,43890
Andrews,5,30,500,60000,760154,146.278586173,4860.31969309,63383,150.382595359,4388.87990762,25498,597.806999112,4847.92091837,63383,30.9715548885,4709.75216853,25498,116.107876051,5049.73870682,63383,366.669437086,4509.51552304,25498,214.969339602,5807.13521772,63383,872.219381748,5744.23677582,63383,303.418340084,6122.04563758,63383
dielFilterV2real,5,30,25,1157456,48538952,432.261887144,6436.38861386,5330,543.61999057,6990.05645161,20827,242.576705239,5334.34156348,5330,383.243754056,5569.8001836,20827,326.059808109,5275.59075429,5330,339.384626158,5559.59285278,20827,209.888658288,5835.87912793,5330,188.408353567,6029.68347826,5330,356.384239528,5685.0494261,5330
gsm_106857,5,30,25,589446,21758924,131.54300461,4092.58758621,55590,52.8091643559,4425.54386441,793,29.9510377446,3990.02273839,55590,50.4926985111,4325.82982107,793,83.051847014,3973.99074638,55590,70.4332118163,4298.48360332,793,135.427471356,4125.69662495,55590,291.626957768,4230.51017498,55590,175.858599365,4233.80282786,55590
pwt,5,30,500,36519,326107,293.297257914,7721.55485399,62673,237.83825137,6031.57213317,15841,404.571278704,7715.46529968,62673,868.751622023,5209.37699681,15841,75.7543249696,7915.2184466,62673,58.1196463508,6243.27377154,15841,828.916523442,7411.52272727,62673,643.720086736,8186.78661088,62673,710.202297209,7902.43134087,62673
barth,5,30,5000,6691,26439,389.310264658,5330.44354839,44929,160.162496592,3331.24737505,39808,154.96003929,6670.8999159,44929,137.199494261,2873.80434783,39808,303.660274304,7371.46840149,44929,27.798577475,4071.71457906,39808,269.290325422,6485.44562551,44929,185.905627036,6785.02994012,44929,870.544521429,5870.98445596,44929
shuttle_eddy,5,30,500,10429,103599,199.282713627,8030.93023256,25722,183.622847243,6329.87780041,17352,642.507731954,7769.925,25722,186.672920924,6240.90361446,17352,750.321619211,7712.08436725,25722,357.483196581,6142.23320158,17352,683.899352268,7908.32061069,25722,382.257459381,8657.29805014,25722,1331.12563184,7580.41463415,25722
skirt,5,30,500,12598,196520,300.317795798,7351.12219451,22826,767.975777537,6879.34655776,34551,1140.70178909,6855.34883721,22826,641.265247477,5866.26865672,34551,98.2676126939,8154.35684647,22826,497.164243618,6028.2208589,34551,613.143614552,8054.09836066,22826,178.015396314,8812.55605381,22826,187.201318143,8786.28912072,22826
barth4,5,30,5000,6019,23492,197.864260078,6848.97959184,14076,338.494893417,3487.1845621,55797,454.853352615,6750.57471264,14076,124.127280673,3238.78676471,55797,349.288195126,7402.94117647,14076,490.741546075,3513.26021934,55797,393.471769029,6372.15189873,14076,410.922361624,6629.91533396,14076,148.795418467,6586.54205607,14076
barth5,5,30,2500,15606,61484,171.495382829,5409.14956012,61511,379.429277236,2902.9272899,4006,319.607891014,6965.70996979,61511,19.1473686299,3433.58153388,4006,386.536733891,7233.41176471,61511,409.671281801,3584.37621454,4006,359.034557608,6210.50505051,61511,298.840705753,6673.37192475,61511,347.787871374,6550.14204545,61511
nasasrb,5,30,25,54870,2677324,851.171426065,6425.5776,54633,377.036514517,7520.57303371,33573,315.471776527,6648.98344371,54633,754.185517676,7222.99640288,33573,494.409509426,6572.80851064,54633,281.541233073,7678.74952199,33573,211.420097932,7355.28571429,54633,543.128832108,7506.51588785,54633,275.28611857,7534.68292683,54633
nasa2146,5,30,2500,2146,72250,85.5004091288,7922.14912281,59679,506.564417036,9046.32721202,58802,354.758461595,7536.50904033,59679,341.36623365,9061.4548495,58802,338.774372043,7719.01709402,59679,1242.14625528,7870.37037037,58802,540.795010802,9278.68150685,59679,410.133932062,10440.7514451,59679,831.750820542,10272.5118483,59679
cage10,5,30,500,11397,150645,567.667516401,7230.96,2324,120.706081725,6474.71346705,54231,1122.42862746,7173.57142857,2324,802.758368642,5329.42216981,54231,345.049690996,8070.26785714,2324,287.546033621,6182.42134063,54231,243.638235934,8157.67148014,2324,854.23684133,8338.28413284,2324,1633.3908371,7348.53658537,2324
cage13,5,30,25,445315,7479343,633.256433151,5076.47714932,49873,254.45913756,5689.15542596,60305,202.837603425,5777.04145211,49873,248.264541009,5425.0553675,60305,285.237276591,5726.90888208,49873,62.8165130478,5526.60812808,60305,275.803455284,6349.18760611,49873,257.446654419,6614.98496462,49873,791.358521176,5831.08861746,49873
cage6,5,30,250000,93,785,274.824758609,1952.73631841,27973,182.791551641,2148.33059661,52952,360.099896234,2300.25395585,27973,255.601517438,2724.43313281,52952,201.086407229,2301.15301935,27973,251.420572461,2543.74594945,52952,242.719422193,3181.57254796,27973,458.853753059,4099.93036212,27973,258.752488042,3728.62571248,27973
cage8,5,30,5000,1015,11003,293.413392393,6722.81059063,6738,270.344763981,5465.06622517,60806,636.370888916,6805.97938144,6738,139.576983814,5681.41135972,60806,1270.17003124,6001.63636364,6738,811.747118476,4389.49468085,60806,617.085034735,7129.37365011,6738,225.396607671,8356.70886076,6738,287.565029118,7553.54691076,6738
cage9,5,30,5000,3534,41594,367.085229689,7335.80246914,18237,92.9519772473,6137.82587309,28617,1398.73170853,6602.22222222,18237,292.558322351,5618.28005403,28617,425.647169039,7803.75234522,18237,184.987833266,5795.72689271,28617,1114.4174347,7045.84980237,18237,204.88036309,8599.72432805,18237,31.7449050516,8494.34989789,18237
cage5,5,30,250000,37,233,49.4813131011,832.142857143,8062,21.9693122429,809.402501158,21947,49.4989409775,1363.63636364,8062,20.8500332978,1648.58490566,21947,16.3272465474,1368.44166014,8062,65.5743886684,1556.09973286,21947,28.2224026371,1830.80146674,8062,56.3993794921,2886.04459125,8062,18.0231260616,1793.22729605,8062
cage12,5,30,25,130228,2032536,211.650053382,6364.93528184,23030,165.282178732,6073.31474104,36714,449.067066976,6338.46985447,23030,164.640653609,5829.45315488,36714,211.832628746,6556.56774194,23030,238.913744318,5698.69906542,36714,262.520102805,7057.41666667,23030,584.119265082,7173.65647059,23030,375.544915094,7106.76923077,23030
cage7,5,30,25000,340,3084,593.472059978,3155.52523874,24908,581.269842947,3129.9052774,52813,951.844672367,3179.3814433,24908,518.719902911,3280.85106383,52813,778.399824439,3594.40559441,24908,346.625730013,3037.42613263,52813,1013.84090099,3622.55285826,24908,404.00386547,4575.66765579,24908,833.548509051,4598.40954274,24908
cage4,5,30,500000,9,49,5.8795173782,647.291941876,55112,17.169920557,564.082885649,55112,10.7318839203,605.187319885,55112,5.95615354467,708.092485549,55112,17.4983882585,585.890793145,55112,5.67433680803,704.697986577,55112,6.27260214733,784,55112,17.364761701,725.209669462,55112,5.88459383754,571.761960327,55112
cage11,5,30,500,39082,559722,276.843066562,7234.6660922,59373,509.844756217,6296.08548931,14015,287.776033796,7879.70905678,59373,126.941002289,6310.28184893,14015,1311.70548667,6711.29496403,59373,64.1155103332,6317.40406321,14015,361.349209115,8092.36626506,59373,857.114224957,7905.6779661,59373,194.91345197,8695.83635422,59373
heart2,5,30,500,2339,680341,579.711190324,8451.44099379,40408,562.89267508,10920.4012841,29041,221.169780132,8729.78186484,40408,399.228259845,10926.2473233,29041,1144.75596453,7707.7907855,40408,948.657704229,10816.2321145,29041,384.563041128,10251.2456052,40408,343.669703969,11557.3216308,40408,2347.34978171,9956.2097561,40408
fv3,5,30,2500,9801,87025,329.908504796,8173.91984972,5309,210.280802033,6180.75284091,5309,1410.23108429,6746.12403101,5309,225.037235589,6046.20194535,5309,426.196143069,8018.27395577,5309,206.89467336,6037.81221092,5309,1497.73324434,6680.52712385,5309,984.616824918,8383.91136802,5309,370.207567086,8679.35505319,5309
torso2,5,30,25,115967,1033473,763.633494726,7561.99756098,48043,375.293180516,5962.34423077,26421,324.663038655,6301.66463415,48043,808.532114166,4600.02818991,26421,792.564186581,4189.75540541,48043,523.561083526,5576.29316547,26421,493.595803352,6982.92567568,48043,598.841727113,8245.79521277,48043,778.871394116,7869.08375635,48043
torso1,5,30,25,116158,8516500,242.337406053,7176.8258427,48538,307.337675011,7885.64814815,37140,366.844004185,6755.55261766,48538,345.444777685,5972.30014025,37140,48.1168956015,7120.81939799,48538,47.7198788139,6396.97045568,37140,170.879773995,7354.49050086,48538,380.523756623,7527.8432528,48538,366.223282129,7209.2268623,48538
heart1,5,30,25,3557,1385317,541.696372887,7871.11931818,4931,787.860703808,10236.3325123,17722,481.844330725,8148.92352941,4931,371.398150002,9755.75352113,17722,622.069275006,8085.5077821,4931,1739.89276841,9154.07709251,17722,700.827425312,9034.67608696,4931,883.090343683,10087.2597087,4931,1962.48350428,7753.63992537,4931
fv1,5,30,2500,9604,85264,703.28642138,8033.66834171,43182,155.041528537,6137.04414587,38878,370.680179127,8193.2094811,43182,816.139940725,5311.29568106,38878,320.745052684,8262.01550388,43182,160.119672885,6172.58687259,38878,301.088455125,8120.38095238,43182,1222.13563827,7663.03175554,43182,170.348234685,8844.81327801,43182
heart3,5,30,500,2339,680341,403.303255041,8554.16177703,41736,2032.46137245,8820.32411409,20184,450.351811359,8458.44591794,41736,323.938234806,11014.695089,20184,906.977054349,8108.9511323,41736,438.497302213,10770.5699208,20184,437.297056874,10371.0518293,41736,454.061669885,11662.9885714,41736,1940.1294677,9775.01436782,41736
fv2,5,30,2500,9801,87025,460.197868817,8267.09943002,43808,463.633694141,6099.88317757,8368,748.792694735,8123.0553827,43808,679.826126984,5597.66295026,8368,326.453875375,8204.74544312,43808,224.505620988,6057.42459397,8368,375.397061465,8062.84743669,43808,1333.58933731,7783.98926655,43808,548.650137171,8459.98055736,43808
lung2,5,30,500,109460,492564,640.325336021,6866.59851301,36307,383.247346715,4045.14645497,54017,166.208785268,6293.40715503,36307,59.2074272086,2927.86209629,54017,402.982146662,7173.26213592,36307,304.462041283,3874.38909282,54017,140.501923613,6421.95567145,36307,42.2740033184,6762.89244851,36307,666.726088018,6078.53558206,36307
lung1,5,30,25000,1650,7419,230.857178645,6773.2805843,54521,144.940711512,3881.5835368,34711,1081.84085649,5872.55936675,54521,75.8269561335,3046.400219,34711,99.4323328884,7493.93939394,54521,597.112582967,4492.73314493,34711,159.493988971,7230.99415205,54521,271.809256854,7306.95994747,54521,217.803949747,7230.99415205,54521
stomach,5,30,25,213360,3021648,358.088506893,6636.12298682,43960,326.922214746,5995.33333333,10573,547.946779071,5909.35071708,43960,273.019363878,4756.00419727,10573,387.586884988,6100.23149394,43960,494.148470905,4439.24779628,10573,418.043551885,5751.8680203,43960,102.015165049,6521.54244604,43960,364.001897464,6374.78481013,43960
torso3,5,30,25,259156,4429042,508.342232276,6670.2439759,11652,362.219881293,6327.20285714,42647,292.426011595,6650.21321321,11652,169.359389081,5974.42715827,42647,498.55336229,6506.91772772,11652,625.5008444,5601.65514334,42647,636.713095628,6226.3945642,11652,301.243774456,7037.67266949,11652,330.1378932,6927.59436913,11652
netz4504,5,30,25000,1961,5156,431.851172969,5976.81607419,33439,267.221615053,2630.6122449,32413,76.2004120879,6042.1875,33439,71.5786139544,2381.15763547,32413,192.143622225,7030.90909091,33439,182.09388909,3817.37413623,32413,271.216522123,6162.5498008,33439,105.283445138,6461.15288221,33439,50.3301158367,6439.63363863,33439
stufe,5,30,25000,1036,3736,217.75804451,5993.5828877,24390,466.572502933,2682.62326472,24390,480.796255579,6019.33404941,24390,75.1092994101,3209.62199313,24390,506.345009488,6478.61271676,24390,137.805148078,3721.11553785,24390,100.165644536,5993.5828877,24390,572.208144226,5326.99619772,24390,192.216140856,5930.15873016,24390
